2   3 -90  -90   2 -100 2018  627
3   3  12   12   3    7 2018  628
1   3  12 -100   2 -100 2018  629
1 -98 -98  -98   2   10 2018  630
3 -99 -90  -98   1  -99 2018  631
2   3  10   10   2 -100 2018  632
3   3  12   12   2    0 2018  633
2   4  12   12   2    0 2018  634
1   4  12   12   2    0 2018  635
3   3   9    9   2    0 2018  636
2   2  12   12   2    0 2018  637
1   3   9    9   1 -100 2018  638
2   1  12   12   1   10 2018  639
2   3  12    3   2    0 2018  640
1   3  12   12   1    0 2018  641
3   3  12   12   1    0 2018  642
2   2  12   12   1    0 2018  643
1   3  12    8   1    0 2018  644
3   3   9 -100   2 -100 2018  645
2   1  12   12   2    0 2018  646
1   3  12   12   1    3 2018  647
2   3 -98 -100   2    2 2018  648
2   1  10    9   1 -100 2018  649
1   2  11   11   3 -100 2018  650
2   2   9 -100   2 -100 2018  651
1   3   4    4   2    0 2018  652
1   3  12   12   1    2 2018  653
3   4  12   12   3    3 2018  654
2   2   9    9   2    0 2018  655
3   3  12   12   1 -100 2018  656
2   1  12   12   2    0 2018  657
3   3  12   12   1    0 2018  658
2   2  12   12   2  -99 2018  659
1   3  12   12   2    0 2018  660
3   3  10 -100   3 -100 2018  661
1   2  12 -100   2    0 2018  662
3   3  12   12   2  -99 2018  663
1   1  12   11   2    5 2018  664
1   2  12   12   1    0 2018  665
3   2  12 -100   2    0 2018  666
2   2  12   12   2    0 2018  667
3   3  12    7   2    7 2018  668
2   3  12 -100   2 -100 2018  669
3   4  12 -100   2    5 2018  670
2   2  12    9   1    0 2018  671
3   1  12   12   1    0 2018  672
2   4  11  -98   2    0 2018  673
1   3   4    4   2 -100 2018  674
1   4  12    9   1    0 2018  675
3   2  12   11   2   25 2018  676
1   2  12   12   2    0 2018  677
2   2   9 -100   1 -100 2018  678
2   3  12   11   3    0 2018  679
1   4  12 -100   3 -100 2018  680
3   4  12   12   2    0 2018  681
2   3  12   12   1    0 2018  682
1   1  12   12   2    0 2018  683
2   2 -98 -100   2 -100 2018  684
3   3  12   12   2    0 2018  685
3   2  10   10   2 -100 2018  686
1   1 -98 -100   3 -100 2018  687
1   3 -98    9   2    2 2018  688
3   1   8 -100   1    0 2018  689
1   2   2 -100   1 -100 2018  690
3   2  12   12   2    0 2018  691
2   1  11   10   3   30 2018  692
1   2  12   12   2    0 2018  693
1   2  12 -100   2 -100 2018  694
2   1  12   12   1    0 2018  695
1   2  12   12   3   20 2018  696
2   1   9 -100   3 -100 2018  697
3   2 -98  -98   2   30 2018  698
3   3  12 -100   1    0 2018  699
3   2   3 -100   3 -100 2018  700
2   2  12   12   1    0 2018  701
3   2  12 -100   2 -100 2018  702
2   2  12 -100   1 -100 2018  703
1   1 -90    9   2    0 2018  704
3   3  12 -100   2 -100 2018  705
1   3  12   12   3    3 2018  706
2   4  12   12   1    0 2018  707
1   2  12   12   1    0 2018  708
2 -98 -90 -100   3 -100 2018  709
1   2  12 -100   2 -100 2018  710
1   2   9 -100   3    0 2018  711
3   2 -98    4   3 -100 2018  712
1   1  12   12   1    0 2018  713
3   3   7 -100   3 -100 2018  714
3   1  12   11   3    0 2018  715
3   4  12   12   1    3 2018  716
3   4  12 -100   2 -100 2018  717
2   5  12   12   2    0 2018  718
1   3  12   12   1    0 2018  719
1   4  12   12   1    0 2018  720
3   4  12    2   2  -99 2018  721
2   4  12   12   2    0 2018  722
3   3  12 -100   1 -100 2018  723
3   3  12  -90   2 -100 2018  724
1   3   7 -100   2 -100 2018  725
2   4  11   11   1    0 2018  726
2   3  12   12   2    0 2018  727
1   2  11    5   2    0 2018  728
3   3  12   12   1    0 2018  729
2   2  12 -100   2    5 2018  730
1   3  12   12   1    0 2018  731
3   3  10    9   3    0 2018  732
2   4  12 -100   1 -100 2018  733
1   3  12   12   2    8 2018  734
1   3  12    7   1    1 2018  735
3   3  12   12   1    1 2018  736
3   4  12 -100   2 -100 2018  737
3   4  12    2   1    0 2018  738
3   2  12 -100   1    0 2018  739
2   3  11   11   2    0 2018  740
3   2  12   12   1   10 2018  741
3   3  12   12   3    1 2018  742
2   1  12   11   2    0 2018  743
1   4  12   12   3   10 2018  744
3   4  12 -100   2    0 2018  745
1   2  12   12   2    0 2018  746
2   3  10    5   2   30 2018  747
3   2  10   10   2    0 2018  748
3   2  12   12   2    0 2018  749
1   2  12 -100   1   14 2018  750
3   3  12 -100   2 -100 2018  751
2   2  12   12   2    1 2018  752
2   3   9 -100   2 -100 2018  753
3   3  12   11   3   16 2018  754
1   4  12   12   1    0 2018  755
3   4  12 -100   3    1 2018  756
1   4  12   12   1    0 2018  757
3   2  12    5   1 -100 2018  758
1   3  12 -100   1 -100 2018  759
1   3  12   12   1 -100 2018  760
2   3  12 -100   1 -100 2018  761
1   3  12   12   1    7 2018  762
2   4  12   12   1 -100 2018  763
3   4  12    3   2    3 2018  764
1   4  12   12   1    0 2018  765
3   2  12   12   2    2 2018  766
1   3  12 -100   2 -100 2018  767
1   2 -90 -100   2    0 2018  768
3   2  12   12   2    2 2018  769
3   3  12    9   2    5 2018  770
2   2  12   12   1    0 2018  771
1   3  12 -100   2 -100 2018  772
1   3   9 -100   3 -100 2018  773
1   1   9 -100   1    0 2018  774
3   4  12   12   2    5 2018  775
3   4  12   10   2    5 2018  776
1   4  12 -100   1 -100 2018  777
3   3  12   12   2    0 2018  778
3   2  12   12   2    3 2018  779
2   3  10 -100   2 -100 2018  780
3   1  12   12   1    0 2018  781
2   2  12 -100   1    0 2018  782
